#####################################################################
# Alchemist log file - simulation started at: 2024-05-09T13:59+0000 #
#####################################################################
#
# seed = 2.0, nodeCount = 50, surrogateFrequency = 10, scenario = offloaded
#
# The columns have the following meaning: 
# time BatteryLevel[sum] BatteryLevel[mean] BatteryLevel[min] BatteryLevel[max] BatteryLevel[variance] MessagesExchanged[sum] MessagesExchanged[mean] MessagesExchanged[min] MessagesExchanged[max] MessagesExchanged[variance] 
0.0 0.0 NaN NaN NaN NaN 0.0 NaN NaN NaN NaN
3.288451303820938E-4 0.0 NaN NaN NaN NaN 0.0 NaN NaN NaN NaN
1.000328845130382 44980.07418715056 1665.9286735981689 135.28543797674305 3749.879354896668 1277322.951606401 339.0 7.533333333333334 0.0 20.0 49.118181818181796
2.0003288451303827 101170.9926988697 2023.4198539773938 135.28543797674305 3862.9683537107826 1327297.2542572774 438.0 7.551724137931035 0.0 20.0 43.760435571687836
3.0003288451303836 101112.65036533303 2022.2530073066605 133.89447062559435 3862.9683537107826 1327434.011330212 442.0 7.620689655172415 0.0 20.0 42.87114337568058
4.000328845130384 101054.63266261839 2021.0926532523674 133.89447062559435 3860.2044277507757 1326070.4118838129 444.0 7.655172413793103 0.0 20.0 42.51058681185722
5.0003288451303805 100996.05478639256 2019.9210957278508 132.48159800439598 3860.2044277507757 1326202.6384346723 444.0 7.655172413793103 0.0 20.0 42.51058681185722
6.000328845130377 100937.9910696095 2018.7598213921895 132.48159800439598 3857.411506705228 1324834.4438035213 444.0 7.655172413793103 0.0 20.0 42.51058681185722
7.000328845130373 100879.25169304146 2017.585033860829 131.09348728495596 3857.411506705228 1324961.1221404981 444.0 7.655172413793103 0.0 20.0 42.51058681185722
8.00032884513037 100820.51291134283 2016.4102582268567 131.09348728495596 3854.5891665276513 1323582.2943395907 444.0 7.655172413793103 0.0 20.0 42.51058681185722
9.000328845130367 100761.96852443767 2015.2393704887538 129.69606302867365 3854.5891665276513 1323720.4045052114 444.0 7.655172413793103 0.0 20.0 42.51058681185722
10.000328845130364 100703.90478665018 2014.0780957330046 129.69606302867365 3851.8817911784563 1322356.114952694 444.0 7.655172413793103 0.0 20.0 42.51058681185722
11.00032884513036 100645.41612923528 2012.908322584706 128.32126145890547 3851.8817911784563 1322467.8714855092 444.0 7.655172413793103 0.0 20.0 42.51058681185722
12.000328845130356 100586.87348606066 2011.7374697212133 128.32126145890547 3849.1218426044015 1321089.8342111078 444.0 7.655172413793103 0.0 20.0 42.51058681185722
13.000328845130353 100528.40956200527 2010.568191240105 126.84178067529517 3849.1218426044015 1321239.4005673125 444.0 7.655172413793103 0.0 20.0 42.51058681185722
14.00032884513035 100470.46812098386 2009.4093624196776 126.84178067529517 3846.3848420870345 1319879.4187843187 444.0 7.655172413793103 0.0 20.0 42.51058681185722
15.000328845130346 100411.77488566088 2008.2354977132175 125.38939211575564 3846.3848420870345 1320026.5941935827 444.0 7.655172413793103 0.0 20.0 42.51058681185722
16.000328845130344 100353.39178073307 2007.0678356146605 125.38939211575564 3843.651754685134 1318648.4681028419 444.0 7.655172413793103 0.0 20.0 42.51058681185722
17.00032884513036 100294.83641118165 2005.896728223632 123.93805580049771 3843.651754685134 1318786.9879507644 444.0 7.655172413793103 0.0 20.0 42.51058681185722
18.000328845130372 100238.01558971714 2004.760311794342 123.93805580049771 3840.940879012636 1317375.7443616646 445.0 7.672413793103449 0.0 20.0 42.399576527525745
19.000328845130387 100179.5726716414 2003.5914534328283 122.56049290299634 3840.940879012636 1317494.97107387 445.0 7.672413793103449 0.0 20.0 42.399576527525745
20.0003288451304 100122.52910499104 2002.450582099821 122.56049290299634 3838.1106848463974 1316068.8416581345 445.0 7.672413793103449 0.0 20.0 42.399576527525745
21.000328845130415 100064.28548802303 2001.2857097604608 121.1837377876452 3838.1106848463974 1316206.8714613202 445.0 7.672413793103449 0.0 20.0 42.399576527525745
22.00032884513043 100007.33861073625 2000.1467722147247 121.1837377876452 3835.3936128188484 1314790.2253066543 445.0 7.672413793103449 0.0 20.0 42.399576527525745
23.000328845130444 99948.59586683282 1998.971917336657 119.83153710268715 3835.3936128188484 1314927.0069169076 445.0 7.672413793103449 0.0 20.0 42.399576527525745
24.000328845130458 99891.58236326289 1997.831647265258 119.83153710268715 3832.5978667911536 1313515.9727945654 443.0 7.637931034482758 0.0 20.0 42.44555353901997
25.000328845130472 99833.08509613608 1996.6617019227217 118.4294981175656 3832.5978667911536 1313637.9626217647 443.0 7.637931034482758 0.0 20.0 42.44555353901997
26.000328845130486 99776.54719757238 1995.5309439514472 118.4294981175656 3829.767147664899 1312216.5672679637 443.0 7.637931034482758 0.0 20.0 42.44555353901997
27.0003288451305 99718.3146231054 1994.3662924621076 117.05511211085084 3829.767147664899 1312344.1564035295 443.0 7.637931034482758 0.0 20.0 42.44555353901997
28.000328845130515 99661.44108174319 1993.2288216348634 117.05511211085084 3827.044331071251 1310940.6150951046 443.0 7.637931034482758 0.0 20.0 42.44555353901997
29.00032884513053 99602.88807607681 1992.0577615215361 115.62713109061035 3827.044331071251 1311080.1513356415 445.0 7.672413793103449 0.0 20.0 42.294313369631
30.000328845130543 99545.88944800619 1990.9177889601242 115.62713109061035 3824.2121187586927 1309662.8672465195 445.0 7.672413793103449 0.0 20.0 42.294313369631
31.000328845130557 99487.35155735642 1989.747031147128 114.15938168881293 3824.2121187586927 1309799.833181033 445.0 7.672413793103449 0.0 20.0 42.294313369631
32.00032884513057 99430.24108317804 1988.6048216635604 114.15938168881293 3821.4870646373615 1308397.2765761623 445.0 7.672413793103449 0.0 20.0 42.294313369631
33.00032884513058 99371.64177336707 1987.432835467341 112.7147887651268 3821.4870646373615 1308530.5380240835 445.0 7.672413793103449 0.0 20.0 42.294313369631
34.000328845130596 99314.79660014459 1986.2959320028917 112.7147887651268 3818.6590317747105 1307118.2096957467 445.0 7.672413793103449 0.0 20.0 42.294313369631
