#####################################################################
# Alchemist log file - simulation started at: 2024-05-07T20:58+0000 #
#####################################################################
#
# seed = 0.0, nodeCount = 50, surrogateFrequency = 10, scenario = offloaded
#
# The columns have the following meaning: 
# time BatteryLevel[sum] BatteryLevel[mean] BatteryLevel[min] BatteryLevel[max] BatteryLevel[variance] 
0.0 0.0 NaN NaN NaN NaN
7.868637324814243E-4 0.0 NaN NaN NaN NaN
1.0007868637324813 55471.33101997901 2054.4937414807036 130.05955339691016 3825.6771752527275 1488171.4262045154
2.000786863732482 101394.31363597744 2027.886272719548 32.633510553847685 3825.6771752527275 1278534.3412990405
3.000786863732483 101355.72217985908 2027.1144435971817 32.633510553847685 3824.209168669547 1278475.3539285574
4.0007868637324835 101323.05801784564 2026.4611603569128 31.26544433124487 3824.209168669547 1278508.3058852511
5.00078686373248 101284.7387900892 2025.6947758017845 31.26544433124487 3822.758893251044 1278468.424392022
6.000786863732476 101252.05834775082 2025.0411669550163 29.90710304732567 3822.758893251044 1278500.5697127527
7.000786863732473 101214.1267203287 2024.2825344065736 29.90710304732567 3821.3959004107946 1278459.4284169262
8.00078686373247 101181.27941148 2023.6255882295998 28.539116723801875 3821.3959004107946 1278503.5326405014
9.000786863732467 101142.66970847273 2022.8533941694545 28.539116723801875 3819.999938676628 1278469.9638376425
10.000786863732463 101109.89482615812 2022.1978965231617 27.081814018168977 3819.999938676628 1278517.894788535
11.00078686373246 101071.54542974282 2021.4309085948562 27.081814018168977 3818.638610823926 1278456.8315864159
12.000786863732456 101038.81762410146 2020.7763524820296 25.71404510520049 3818.638610823926 1278504.9891455325
13.000786863732452 101000.66176236433 2020.0132352472867 25.71404510520049 3817.236081753624 1278476.5467961438
14.000786863732449 100968.10679068265 2019.3621358136534 24.32942944407268 3817.236081753624 1278503.3253216234
15.000786863732445 100929.88817972329 2018.597763594466 24.32942944407268 3815.75631417827 1278461.9692231012
16.000786863732444 100897.2698709479 2017.9453974189578 22.889703269453214 3815.75631417827 1278501.9573302697
17.000786863732458 100858.90241230333 2017.1780482460667 22.889703269453214 3814.3061744087418 1278471.5656257865
18.000786863732472 100826.29767045469 2016.5259534090944 21.44013644658964 3814.3061744087418 1278523.1101290898
19.000786863732486 100787.57638751845 2015.7515277503694 21.44013644658964 3812.909299505757 1278476.4137589803
20.0007868637325 100755.20212728296 2015.104042545659 20.058505394331444 3812.909299505757 1278521.8849926307
21.000786863732515 100716.55543177229 2014.3311086354454 20.058505394331444 3811.4262839229777 1278479.2738259675
22.00078686373253 100684.13813014296 2013.682762602859 18.69467314553075 3811.4262839229777 1278510.1324808206
23.000786863732543 100645.84016107707 2012.9168032215407 18.69467314553075 3810.001979775282 1278466.5156078187
24.000786863732557 100613.28476315479 2012.2656952630957 17.250858316224715 3810.001979775282 1278524.6489701627
25.00078686373257 100574.83737897902 2011.4967475795804 17.250858316224715 3808.5579144521694 1278469.02417544
26.000786863732586 100542.34359354131 2010.8468718708261 15.845391764145635 3808.5579144521694 1278506.0614409798
27.0007868637326 100504.05754795717 2010.0811509591433 15.845391764145635 3807.2055713153063 1278475.6323374868
28.000786863732614 100471.36089678903 2009.4272179357802 14.400919195178142 3807.2055713153063 1278535.1496979727
29.00078686373263 100433.35929700577 2008.6671859401151 14.400919195178142 3805.823192487013 1278492.489762178
30.000786863732642 100400.80815790861 2008.0161631581725 12.952004778633643 3805.823192487013 1278530.5648996956
31.000786863732657 100362.43992230369 2007.2487984460731 12.952004778633643 3804.4100059552406 1278492.9333588239
32.00078686373267 100329.78224562325 2006.5956449124649 11.52015182099529 3804.4100059552406 1278538.8351749626
33.000786863732685 100291.44931779166 2005.828986355834 11.52015182099529 3803.010961551826 1278490.5942983555
34.0007868637327 100258.96150854313 2005.1792301708624 10.160806502758426 3803.010961551826 1278527.2692052561
35.00078686373271 100220.48702875928 2004.4097405751847 10.160806502758426 3801.6136301314814 1278475.9612682066
36.00078686373273 100187.60237242542 2003.752047448508 8.790867913800527 3801.6136301314814 1278514.5188067167
37.00078686373274 100149.29543554081 2002.9859087108164 8.790867913800527 3800.1459313394516 1278448.107340904
38.000786863732756 100116.74228662357 2002.3348457324716 7.306330185746882 3800.1459313394516 1278502.4561078008
39.00078686373277 100078.86537765208 2001.5773075530415 7.306330185746882 3798.730023297688 1278450.7583961948
40.000786863732785 100046.34700233517 2000.9269400467033 5.86715189988751 3798.730023297688 1278509.3177189955
41.0007868637328 100008.45625720128 2000.1691251440259 5.86715189988751 3797.301758218497 1278470.7822671828
