#####################################################################
# Alchemist log file - simulation started at: 2024-05-09T13:59+0000 #
#####################################################################
#
# seed = 0.0, nodeCount = 50, surrogateFrequency = 20, scenario = offloaded
#
# The columns have the following meaning: 
# time BatteryLevel[sum] BatteryLevel[mean] BatteryLevel[min] BatteryLevel[max] BatteryLevel[variance] MessagesExchanged[sum] MessagesExchanged[mean] MessagesExchanged[min] MessagesExchanged[max] MessagesExchanged[variance] 
0.0 0.0 NaN NaN NaN NaN 0.0 NaN NaN NaN NaN
3.9343186624071216E-4 0.0 NaN NaN NaN NaN 0.0 NaN NaN NaN NaN
1.000393431866241 54935.632475510705 2034.6530546485453 0.0 3821.3426333735715 1512159.733474087 350.0 7.608695652173912 0.0 20.0 46.55458937198067
2.0003934318662417 100813.45963732411 2016.2691927464818 0.0 3821.3426333735715 1290754.3036075828 438.0 7.551724137931035 0.0 20.0 43.760435571687836
3.000393431866238 100750.82921445175 2015.0165842890344 0.0 3818.5522941880213 1289917.9115384188 439.0 7.568965517241379 0.0 20.0 43.51270417422869
4.000393431866235 100693.83291889653 2013.8766583779302 0.0 3818.5522941880213 1289573.9242916515 442.0 7.620689655172415 0.0 20.0 42.836055656382335
5.0003934318662315 100631.45920345251 2012.6291840690506 0.0 3815.777764331544 1288723.567552199 442.0 7.620689655172415 0.0 20.0 42.836055656382335
6.000393431866228 100574.63222264315 2011.4926444528628 0.0 3815.777764331544 1288380.2040600413 442.0 7.620689655172415 0.0 20.0 42.836055656382335
7.000393431866224 100511.78257578099 2010.2356515156198 0.0 3812.962548838829 1287541.9250155024 442.0 7.620689655172415 0.0 20.0 42.836055656382335
8.000393431866222 100456.36731540626 2009.1273463081257 0.0 3812.962548838829 1287150.9993735312 443.0 7.637931034482758 0.0 20.0 42.58590441621295
9.000393431866236 100393.64885420579 2007.8729770841155 0.0 3810.249633828126 1286316.438882317 443.0 7.637931034482758 0.0 20.0 42.58590441621295
10.00039343186625 100337.95843800606 2006.759168760121 0.0 3810.249633828126 1285935.1480314226 443.0 7.637931034482758 0.0 20.0 42.58590441621295
11.000393431866264 100275.49380127963 2005.5098760255926 0.0 3807.4420657050287 1285096.5684221704 443.0 7.637931034482758 0.0 20.0 42.58590441621295
12.000393431866279 100219.8368931533 2004.3967378630657 0.0 3807.4420657050287 1284729.1853728734 443.0 7.637931034482758 0.0 20.0 42.58590441621295
13.000393431866293 100157.27460108223 2003.1454920216445 0.0 3804.6557979811278 1283890.8372307546 443.0 7.637931034482758 0.0 20.0 42.58590441621295
14.000393431866307 100102.06938872409 2002.0413877744816 0.0 3804.6557979811278 1283496.5118348147 443.0 7.637931034482758 0.0 20.0 42.58590441621295
15.000393431866321 100039.58750669996 2000.7917501339991 0.0 3801.9021416658256 1282672.1688029864 443.0 7.637931034482758 0.0 20.0 42.58590441621295
16.000393431866335 99984.12465049759 1999.682493009952 0.0 3801.9021416658256 1282287.3481993217 443.0 7.637931034482758 0.0 20.0 42.58590441621295
17.00039343186635 99921.56603600927 1998.431320720185 0.0 3799.0687695715665 1281442.4190417512 443.0 7.637931034482758 0.0 20.0 42.58590441621295
18.000393431866364 99866.00710279625 1997.3201420559246 0.0 3799.0687695715665 1281050.16993811 443.0 7.637931034482758 0.0 20.0 42.58590441621295
19.000393431866378 99803.54212753032 1996.0708425506068 0.0 3796.309124988421 1280211.5086432416 443.0 7.637931034482758 0.0 20.0 42.58590441621295
20.000393431866392 99747.53857347029 1994.9507714694064 0.0 3796.309124988421 1279822.8385500135 443.0 7.637931034482758 0.0 20.0 42.58590441621295
21.000393431866407 99684.83948551328 1993.6967897102652 0.0 3793.6000384244967 1278999.9652003846 443.0 7.637931034482758 0.0 20.0 42.58590441621295
22.00039343186642 99629.37591249203 1992.5875182498403 0.0 3793.6000384244967 1278607.2761780228 443.0 7.637931034482758 0.0 20.0 42.58590441621295
23.000393431866435 99567.13410579637 1991.3426821159276 0.0 3790.80355745719 1277773.7790319314 443.0 7.637931034482758 0.0 20.0 42.58590441621295
24.00039343186645 99511.49171580284 1990.2298343160567 0.0 3790.80355745719 1277387.865794129 443.0 7.637931034482758 0.0 20.0 42.58590441621295
25.000393431866463 99448.43265086594 1988.9686530173183 0.0 3787.99556777743 1276531.6069089954 441.0 7.6034482758620685 0.0 20.0 42.629461584996974
26.000393431866478 99392.59655161315 1987.8519310322627 0.0 3787.99556777743 1276141.176449546 441.0 7.6034482758620685 0.0 20.0 42.629461584996974
27.00039343186649 99329.84028988887 1986.5968057977775 0.0 3785.248605991693 1275297.5969773736 441.0 7.6034482758620685 0.0 20.0 42.629461584996974
28.000393431866506 99274.28464148412 1985.4856928296826 0.0 3785.248605991693 1274915.4108065735 442.0 7.620689655172415 0.0 20.0 42.4150030248034
29.00039343186652 99211.5909329797 1984.2318186595944 0.0 3782.4775246416766 1274088.346480876 443.0 7.637931034482758 0.0 20.0 42.48064125831822
