#####################################################################
# Alchemist log file - simulation started at: 2024-05-05T18:52+0000 #
#####################################################################
#
# seed = 4.0, nodeCount = 50, surrogateFrequency = 1, scenario = monolithic
#
# The columns have the following meaning: 
# time isRegionLeader[sum] 
0.0 0.0
0.007143751800816833 0.0
1.023199427544602 18.0
2.007143751800817 26.0
3.023199427544602 18.0
4.007143751800816 14.0
5.023199427544602 14.0
6.007143751800816 14.0
7.023199427544602 14.0
8.007143751800816 14.0
9.023199427544602 14.0
10.007143751800816 14.0
11.023199427544602 14.0
12.007143751800816 14.0
13.023199427544602 14.0
14.007143751800816 14.0
15.023199427544602 14.0
16.007143751800818 14.0
17.023199427544604 14.0
18.007143751800818 14.0
19.023199427544604 14.0
20.007143751800818 14.0
21.023199427544604 14.0
22.007143751800818 14.0
23.023199427544604 14.0
24.007143751800818 14.0
25.023199427544604 14.0
26.007143751800818 14.0
27.023199427544604 14.0
28.007143751800818 14.0
29.023199427544604 14.0
30.007143751800818 14.0
31.023199427544604 14.0
32.00714375180082 14.0
33.023199427544604 14.0
34.00714375180082 14.0
35.023199427544604 14.0
36.00714375180082 14.0
37.023199427544604 14.0
38.00714375180082 14.0
39.023199427544604 14.0
40.00714375180082 14.0
41.023199427544604 14.0
42.00714375180082 14.0
43.023199427544604 14.0
44.00714375180082 14.0
45.023199427544604 14.0
46.00714375180082 14.0
47.023199427544604 14.0
48.00714375180082 14.0
49.023199427544604 14.0
50.00714375180082 14.0
51.023199427544604 14.0
52.00714375180082 14.0
53.023199427544604 14.0
54.00714375180082 14.0
55.023199427544604 14.0
56.00714375180082 14.0
57.023199427544604 14.0
58.00714375180082 14.0
59.023199427544604 14.0
60.00714375180082 14.0
61.023199427544604 14.0
62.00714375180082 14.0
63.023199427544604 14.0
64.00714375180081 14.0
65.0231994275446 14.0
66.00714375180081 14.0
67.0231994275446 14.0
68.00714375180081 14.0
69.0231994275446 14.0
70.00714375180081 14.0
71.0231994275446 14.0
72.00714375180081 14.0
73.0231994275446 14.0
74.00714375180081 14.0
75.0231994275446 14.0
