#####################################################################
# Alchemist log file - simulation started at: 2024-05-06T23:47+0000 #
#####################################################################
#
# seed = 6.0, nodeCount = 50, surrogateFrequency = 1, scenario = monolithic
#
# The columns have the following meaning: 
# time potential[sum] 
0.0 0.0
0.008716328479836832 0.0
1.0115592716150654 0.0
2.008716328479837 0.0
3.0115592716150656 10009.298443728941
4.008716328479837 73786.76770549062
5.011559271615066 153441.30271490605
6.008716328479837 229238.85071575266
7.011559271615066 248089.10432704116
8.008716328479837 262715.80327098945
9.011559271615067 260611.93542656372
10.008716328479837 260614.8192871156
11.011559271615067 260624.7764757745
12.008716328479837 260626.9175806182
13.011559271615067 260635.6981515866
14.008716328479837 260640.31378624673
15.011559271615067 260649.6300899123
16.008716328479835 260654.30570168194
17.011559271615067 260663.5627425126
18.008716328479835 260668.2209286438
19.011559271615067 260677.46882886026
20.008716328479835 260682.52957420127
21.011559271615067 260692.47936529934
22.008716328479835 260696.03653916842
23.011559271615067 260692.45634171038
24.008716328479835 260695.18336778056
25.011559271615067 260691.6241625722
26.008716328479835 260694.5650672337
27.011559271615067 260688.59454443178
28.008716328479835 260691.58022230805
29.011559271615067 260684.64685830628
30.008716328479835 260687.69506994283
31.011559271615067 260680.821416331
32.008716328479835 260683.97588899112
33.01155927161507 260677.39261690673
34.008716328479835 260682.50837520268
35.01155927161507 260676.67734782974
36.008716328479835 260684.11727438486
37.01155927161507 260681.42328655074
38.008716328479835 260689.43076499845
39.01155927161507 260683.67015540486
40.008716328479835 260680.3055124317
41.01155927161507 260664.2063317595
42.008716328479835 260659.5476181996
43.01155927161507 260642.85331780877
44.008716328479835 260637.46665897453
45.01155927161507 260617.83349482273
46.008716328479835 260611.7232485054
47.01155927161507 260590.9923490711
48.008716328479835 260584.566891966
49.01155927161507 260562.90295678555
50.008716328479835 260555.0413929271
51.01155927161507 260611.0739112442
52.008716328479835 260677.31688921648
53.01155927161507 260652.9823732316
54.008716328479835 260646.00251425419
55.01155927161507 260628.04655986777
56.008716328479835 260625.55658011162
57.01155927161507 260610.88436920548
58.008716328479835 260607.1799690403
59.01155927161507 260592.87627910706
60.008716328479835 260589.17394575608
61.01155927161507 260575.1895214134
62.008716328479835 260572.31303033011
63.01155927161507 260560.2697917643
64.00871632847984 260558.75823647526
65.01155927161507 260548.11972184406
66.00871632847984 260548.36817375917
67.01155927161507 260530.7300648444
68.00871632847984 260529.47445584854
69.01155927161507 260512.25676728255
70.00871632847984 260515.64958843007
71.01155927161507 260499.86853716295
72.00871632847984 260506.0073572835
73.01155927161507 260484.92131785114
74.00871632847984 260487.08026724626
75.01155927161507 260487.98338449647
76.00871632847984 260488.93803936266
77.01155927161507 260488.99517906122
78.00871632847984 260490.13269861432
79.01155927161507 260485.10522887556
80.00871632847984 260485.55919916762
81.01155927161507 260468.99581183013
82.00871632847984 260470.17824767967
83.01155927161507 260478.86883752915
84.00871632847984 260481.04966562285
85.01155927161507 260488.65106914513
86.00871632847984 260491.43408466413
87.01155927161507 260494.13892650686
88.00871632847984 260499.47336654703
89.01155927161507 260503.61432700907
90.00871632847984 260518.59561891583
91.01155927161507 260524.5066454046
92.00871632847984 260537.7976891476
93.01155927161507 260542.05636366399
94.00871632847984 260559.2381829059
95.01155927161507 260563.6608563811
96.00871632847984 260585.52906033327
97.01155927161507 260585.18515934507
98.00871632847984 260607.3568977551
99.01155927161507 260600.31090685184
100.00871632847984 260622.18166702578
101.01155927161507 260615.34316716006
102.00871632847984 260636.43882730787
103.01155927161507 260544.13772378644
104.00871632847984 260475.26355696944
105.01155927161507 260460.2700855519
106.00871632847984 260463.38656782586
107.01155927161507 260447.59134629503
108.00871632847984 260450.50074220603
109.01155927161507 260447.43723622165
110.00871632847984 260475.14705768545
111.01155927161507 260489.81199185332
112.00871632847984 260539.06685912982
113.01155927161507 260557.08794573878
114.00871632847984 260605.8953288003
115.01155927161507 260625.16733161916
116.00871632847984 260676.8074255534
117.01155927161507 260703.21603027455
118.00871632847984 260769.95674807078
119.01155927161507 260804.5165615988
120.00871632847984 260874.7918664901
121.01155927161507 260910.4369513415
122.00871632847984 260981.09130311955
123.01155927161507 261017.78569297696
124.00871632847984 261089.28509759743
125.01155927161507 261132.64815894456
126.00871632847984 261202.85878240556
127.01155927161507 261253.3949973166
128.00871632847984 261315.65208830038
129.01155927161506 261352.2389465858
130.00871632847984 261410.01238060166
131.01155927161506 261433.17350173558
132.00871632847984 261477.29063328353
133.01155927161506 261503.12459329836
134.00871632847984 261528.36506340906
135.01155927161506 261558.24792744694
136.00871632847984 261571.84616177145
137.01155927161506 261593.75246889217
138.00871632847984 261597.63014851205
139.01155927161506 261600.45572954323
140.00871632847984 261568.1652248344
141.01155927161506 261542.79290650852
142.00871632847984 261457.40916755222
143.01155927161506 261405.0874796488
144.00871632847984 261296.58256361444
145.01155927161506 261237.53787522082
146.00871632847984 261132.9053638945
147.01155927161506 261074.04002426242
148.00871632847984 260974.13591064146
149.01155927161506 260915.4687282571
150.00871632847984 260809.7906609884
151.01155927161506 260751.1183178066
152.00871632847984 260643.6277732338
153.01155927161506 260585.52411669894
154.00871632847984 260476.46313713276
155.01155927161506 260409.53171166754
156.00871632847984 260312.08706921356
157.01155927161506 260264.2113560809
158.00871632847984 260199.02282888413
159.01155927161506 260172.26739210822
160.00871632847984 260148.36888173188
161.01155927161506 260145.6332142214
162.00871632847984 260137.98631443444
163.01155927161506 260136.38429088975
164.00871632847984 260127.66005794442
165.01155927161506 260124.07527940886
166.00871632847984 260128.83964750305
167.01155927161506 260132.1878825759
168.00871632847984 260141.0237924298
169.01155927161506 260146.65662475562
170.00871632847984 260155.110999753
171.01155927161506 260161.28087253962
172.00871632847984 260166.54892511517
173.01155927161506 260170.12155349663
174.00871632847984 260169.25261326638
175.01155927161506 260181.56590124307
176.00871632847984 260204.42346558845
177.01155927161506 260241.33039215763
178.00871632847984 260299.93508814604
179.01155927161506 260362.5616963156
180.00871632847984 260462.18505946329
181.01155927161506 260614.63392481062
182.00871632847984 260805.3077204745
183.01155927161506 260891.36243082338
184.00871632847984 261010.75730844564
185.01155927161506 261098.5069880274
186.00871632847984 261223.08381303062
187.01155927161506 261307.33153927012
188.00871632847984 261433.1017738402
189.01155927161506 261502.8120313858
190.00871632847984 261631.05885738385
191.01155927161506 261701.63574274958
192.00871632847984 261832.89151268016
193.01155927161506 261894.60496106077
194.00871632847984 261994.46227747636
195.01155927161506 262029.36845568175
196.00871632847984 262075.59327428558
197.01155927161506 262075.189879961
198.00871632847984 262066.3108433186
199.01155927161506 262038.33820845373
200.00871632847984 262005.242261025
201.01155927161506 261964.05851027108
202.00871632847984 261919.77844737555
203.01155927161506 261869.8775235269
204.00871632847984 261797.23052723048
205.01155927161506 261710.78774532533
206.00871632847984 261612.2598935877
207.01155927161506 261519.1285151347
208.00871632847984 261425.25297488357
209.01155927161506 261342.27642069614
210.00871632847984 261259.72540308654
211.01155927161506 261189.67761883992
212.00871632847984 261107.22840004417
213.01155927161506 261039.8669917305
214.00871632847984 260961.894863291
215.01155927161506 260892.24691056035
