#####################################################################
# Alchemist log file - simulation started at: 2024-05-07T20:58+0000 #
#####################################################################
#
# seed = 0.0, nodeCount = 50, surrogateFrequency = 1, scenario = monolithic
#
# The columns have the following meaning: 
# time BatteryLevel[sum] BatteryLevel[mean] BatteryLevel[min] BatteryLevel[max] BatteryLevel[variance] 
0.0 0.0 NaN NaN NaN NaN
0.0022674665224906576 0.0 NaN NaN NaN NaN
1.0025276528499534 54928.317467597146 2034.3821284295238 0.0 3821.5576211561083 1511891.4901699086
2.0022674665224907 100806.841953847 2016.13683907694 0.0 3821.5576211561083 1290628.9202027281
3.0025276528499534 100734.98144635724 2014.6996289271447 0.0 3818.7701136649757 1290339.7439311505
4.002267466522491 100671.0224124123 2013.4204482482457 0.0 3818.7701136649757 1290383.1483775028
5.002527652849953 100598.9791641398 2011.9795832827956 0.0 3815.988822771741 1290095.9690052145
6.002267466522491 100535.31468399198 2010.7062936798384 0.0 3815.988822771741 1290136.124723999
7.002527652849953 100463.38994060917 2009.2677988121832 0.0 3813.246907970281 1289864.0236566174
8.00226746652249 100399.62099065339 2007.9924198130682 0.0 3813.246907970281 1289921.5600041973
9.002527652849952 100327.4675501484 2006.5493510029673 0.0 3810.4462500571526 1289614.8735702543
10.00226746652249 100263.90165575506 2005.278033115101 0.0 3810.4462500571526 1289672.9290350098
11.002527652849952 100192.11496087139 2003.8422992174274 0.0 3807.639410935379 1289396.3813647833
12.00226746652249 100128.36692908818 2002.5673385817634 0.0 3807.639410935379 1289443.6342941385
13.002527652849952 100056.25456573497 2001.1250913146991 0.0 3804.8513540123226 1289168.3205530876
14.00226746652249 99992.57264010159 1999.8514528020312 0.0 3804.8513540123226 1289210.8280876428
15.002527652849952 99920.72326451265 1998.414465290253 0.0 3802.0164167990447 1288932.256506061
16.00226746652249 99857.1403094641 1997.142806189282 0.0 3802.0164167990447 1288998.3852261982
17.002527652849952 99785.13905302789 1995.702781060558 0.0 3799.2913780275076 1288712.856334665
18.00226746652249 99720.93525228131 1994.4187050456267 0.0 3799.2913780275076 1288776.9104724547
19.002527652849952 99648.45772158692 1992.9691544317382 0.0 3796.477267429354 1288502.1164135772
20.00226746652249 99584.954528913 1991.6990905782593 0.0 3796.477267429354 1288559.4518741213
21.002527652849952 99512.93532530556 1990.2587065061114 0.0 3793.768338748174 1288293.3473207247
22.00226746652249 99449.00491629491 1988.980098325898 0.0 3793.768338748174 1288342.166587036
23.002527652849952 99376.76146055324 1987.535229211065 0.0 3790.9837234733122 1288046.9733194183
24.00226746652249 99312.908738115 1986.2581747623003 0.0 3790.9837234733122 1288089.5633688055
25.002527652849952 99240.57591253759 1984.8115182507515 0.0 3788.221677776627 1287795.28692242
26.00226746652249 99178.94195092734 1983.578839018546 0.0 3788.221677776627 1287656.9808283185
27.002527652849952 99106.87682105102 1982.1375364210194 0.0 3785.43640251559 1287368.7909116987
28.00226746652249 99046.21252687904 1980.924250537581 0.0 3785.43640251559 1287209.0936948822
29.002527652849952 98974.19454824057 1979.4838909648117 0.0 3782.689890919527 1286906.6230866287
30.00226746652249 98913.32807202886 1978.266561440577 0.0 3782.689890919527 1286735.6320909949
31.002527652849952 98841.4781400427 1976.829562800854 0.0 3779.9740653948797 1286457.886851224
32.00226746652249 98780.4595969996 1975.6091919399926 0.0 3779.9740653948797 1286278.391467646
33.00252765284995 98708.20368323727 1974.164073664746 0.0 3777.1918986129 1285996.925813399
34.00226746652249 98647.3810655104 1972.9476213102075 0.0 3777.1918986129 1285836.5043188694
35.00252765284995 98575.24124807936 1971.504824961587 0.0 3774.354403621805 1285548.5218337728
36.00226746652249 98514.14556329814 1970.2829112659633 0.0 3774.354403621805 1285375.1567685045
37.00252765284995 98442.21289858564 1968.8442579717128 0.0 3771.5344654057917 1285102.9954340535
38.00226746652249 98380.97773394654 1967.6195546789309 0.0 3771.5344654057917 1284929.3319949035
39.00252765284995 98309.33521717017 1966.1867043434036 0.0 3768.7865454262924 1284645.2550839675
40.00226746652249 98248.27731470157 1964.9655462940314 0.0 3768.7865454262924 1284489.1182823516
41.00252765284995 98176.18698403308 1963.523739680661 0.0 3766.0643440999283 1284226.4292521516
42.00226746652249 98115.4113317593 1962.3082266351855 0.0 3766.0643440999283 1284061.9459951955
43.00252765284995 98043.40613779161 1960.8681227558318 0.0 3763.2329831490224 1283784.5225786613
44.00226746652249 97982.32324691169 1959.6464649382342 0.0 3763.2329831490224 1283610.0227357037
45.00252765284995 97910.26775616177 1958.205355123236 0.0 3760.5024944942293 1283354.1014049812
46.00226746652249 97849.34623939668 1956.9869247879342 0.0 3760.5024944942293 1283199.199790939
47.00252765284995 97777.12831329646 1955.5425662659295 0.0 3757.767298413079 1282935.468582889
48.00226746652249 97716.3047676712 1954.3260953534236 0.0 3757.767298413079 1282760.1459615598
49.00252765284995 97644.01895149608 1952.8803790299216 0.0 3754.963747971754 1282483.6606037663
50.00226746652249 97583.14736903764 1951.6629473807532 0.0 3754.963747971754 1282319.657414838
51.00252765284995 97510.98900311913 1950.219780062383 0.0 3752.1741627209162 1282037.7709189793
52.00226746652249 97450.07437589126 1949.0014875178256 0.0 3752.1741627209162 1281884.1719464837
53.00252765284995 97377.90527827566 1947.5581055655132 0.0 3749.3583948264954 1281601.3462868093
54.00226746652249 97317.0574140711 1946.3411482814217 0.0 3749.3583948264954 1281432.347082614
55.00252765284995 97245.12107241162 1944.9024214482326 0.0 3746.5937460657365 1281159.982349379
56.00226746652249 97184.10171257687 1943.6820342515373 0.0 3746.5937460657365 1280993.3573163887
57.00252765284995 97112.21466189258 1942.2442932378513 0.0 3743.8401178872095 1280722.121654699
58.00226746652249 97051.10848521868 1941.0221697043737 0.0 3743.8401178872095 1280553.153298236
59.00252765284995 96978.95609655847 1939.5791219311698 0.0 3741.054406638277 1280270.406857997
60.00226746652249 96918.24961865823 1938.3649923731643 0.0 3741.054406638277 1280111.6289777274
61.00252765284995 96846.43013611485 1936.9286027222972 0.0 3738.3154167157063 1279833.379975549
62.00226746652249 96785.72081724094 1935.7144163448186 0.0 3738.3154167157063 1279675.0353082297
63.00252765284995 96713.4072932335 1934.2681458646703 0.0 3735.5166859053934 1279400.8370100416
64.00226746652248 96652.35641804473 1933.0471283608954 0.0 3735.5166859053934 1279245.00905077
65.00252765284995 96579.7346421074 1931.5946928421483 0.0 3732.692624175574 1278953.1136750656
66.00226746652248 96518.65962543648 1930.3731925087295 0.0 3732.692624175574 1278780.6098014421
67.00252765284995 96446.4046614736 1928.9280932294728 0.0 3729.9394617587677 1278508.1681268644
68.00226746652248 96385.43695225917 1927.7087390451834 0.0 3729.9394617587677 1278342.3318085172
69.00252765284995 96313.65859603646 1926.2731719207295 0.0 3727.112935063541 1278062.6756833144
70.00226746652248 96252.60047596102 1925.0520095192212 0.0 3727.112935063541 1277909.4342118204
71.00252765284995 96180.5200368277 1923.6104007365545 0.0 3724.294249875953 1277639.2355239454
72.00226746652248 96119.30118296211 1922.3860236592423 0.0 3724.294249875953 1277479.481679622
73.00252765284995 96047.17092169297 1920.9434184338595 0.0 3721.4617086880494 1277202.4645283653
74.00226746652248 95986.57472881564 1919.731494576313 0.0 3721.4617086880494 1277040.588916394
75.00252765284995 95914.66973668025 1918.2933947336048 0.0 3718.6540500142787 1276772.4454106728
76.00226746652248 95853.6732903099 1917.0734658061979 0.0 3718.6540500142787 1276617.6308135327
77.00252765284995 95781.93186521571 1915.6386373043142 0.0 3715.9001747809016 1276348.3897340596
78.00226746652248 95721.15725905776 1914.4231451811552 0.0 3715.9001747809016 1276175.7915655763
79.00252765284995 95648.68953949606 1912.9737907899205 0.0 3713.116186901519 1275904.9208062955
80.00226746652248 95587.38321659257 1911.7476643318505 0.0 3713.116186901519 1275738.334484501
81.00252765284995 95515.25523854316 1910.3051047708632 0.0 3710.3204403280124 1275468.3616030184
82.00226746652248 95454.29643407057 1909.0859286814114 0.0 3710.3204403280124 1275299.0238834328
83.00252765284995 95382.07268387602 1907.6414536775198 0.0 3707.4996894271394 1275012.4407835547
84.00226746652248 95321.0513925804 1906.4210278516077 0.0 3707.4996894271394 1274844.603754797
85.00252765284995 95249.52585588081 1904.9905171176167 0.0 3704.795120897147 1274587.2031026203
86.00226746652248 95188.6526184385 1903.7730523687708 0.0 3704.795120897147 1274432.1680708574
87.00252765284995 95116.59345942565 1902.331869188513 0.0 3702.013002283682 1274157.004907447
88.00226746652248 95055.5546385473 1901.111092770946 0.0 3702.013002283682 1273997.643359501
89.00252765284995 94983.79837963554 1899.6759675927108 0.0 3699.2901649534124 1273719.0897758715
90.00226746652248 94922.79650985727 1898.4559301971449 0.0 3699.2901649534124 1273556.1954283698
91.00252765284995 94850.81874693648 1897.016374938729 0.0 3696.537517439622 1273274.243266487
92.00226746652248 94789.44125065091 1895.788825013018 0.0 3696.537517439622 1273119.1153438436
93.00252765284995 94719.54062752667 1894.3908125505338 0.0 3693.789684769663 1272674.3601509838
94.00226746652248 94658.72823297273 1893.1745646594547 0.0 3693.789684769663 1272527.6334416678
95.00252765284995 94589.50679391717 1891.7901358783436 0.0 3691.0179160271105 1272046.153497842
96.00226746652248 94528.42499322072 1890.5684998644147 0.0 3691.0179160271105 1271899.7366948815
97.00252765284995 94459.07092323294 1889.1814184646587 0.0 3688.2029416592804 1271409.3385419168
98.00226746652248 94398.01638403785 1887.9603276807575 0.0 3688.2029416592804 1271252.3527315266
99.00252765284995 94328.75263654649 1886.5750527309299 0.0 3685.383997355528 1270776.6089887696
100.00226746652248 94268.22914058465 1885.3645828116928 0.0 3685.383997355528 1270623.383454926
101.00252765284995 94199.03360498074 1883.9806720996141 0.0 3682.5705312592804 1270133.3662999864
102.00226746652248 94138.0181083942 1882.7603621678834 0.0 3682.5705312592804 1269975.7532218935
103.00252765284995 94068.81530962326 1881.3763061924644 0.0 3679.818755619615 1269493.2878604275
104.00226746652248 94007.72596782619 1880.1545193565232 0.0 3679.818755619615 1269344.643960868
105.00252765284995 93938.47765479011 1878.7695530958022 0.0 3677.1142380064593 1268875.505685349
106.00226746652248 93877.73533569477 1877.554706713896 0.0 3677.1142380064593 1268730.6522855558
107.00252765284995 93808.62826004521 1876.1725652009043 0.0 3674.3613078602466 1268256.014996049
108.00226746652248 93747.73232257138 1874.9546464514272 0.0 3674.3613078602466 1268098.4431270184
109.00252765284995 93678.73328968522 1873.5746657937038 0.0 3671.5239042673206 1267609.9093511032
110.00226746652248 93617.6115455486 1872.3522309109717 0.0 3671.5239042673206 1267448.0362018994
111.00252765284995 93548.34539928933 1870.9669079857865 0.0 3668.7990920859734 1266978.8962552568
112.00226746652248 93487.47767520518 1869.7495535041037 0.0 3668.7990920859734 1266832.5170481137
113.00252765284995 93418.3822080901 1868.3676441618022 0.0 3665.9699378192386 1266355.223260799
114.00226746652248 93357.48826467789 1867.1497652935575 0.0 3665.9699378192386 1266196.0452532598
115.00252765284995 93288.23028964199 1865.7646057928393 0.0 3663.1876880729124 1265730.4903633008
116.00226746652248 93227.55975634059 1864.551195126812 0.0 3663.1876880729124 1265581.890319198
117.00252765284995 93158.06429038911 1863.1612858077824 0.0 3660.381890283009 1265090.82864861
118.00226746652248 93096.97208492614 1861.9394416985224 0.0 3660.381890283009 1264931.5602181233
119.00252765284995 93027.696668012 1860.5539333602396 0.0 3657.6285959424395 1264444.9077834222
120.00226746652248 92967.02694874626 1859.3405389749253 0.0 3657.6285959424395 1264286.1997655733
121.00252765284995 92897.60997579324 1857.9521995158643 0.0 3654.898546785454 1263822.5647296598
122.00226746652248 92836.52667446398 1856.7305334892797 0.0 3654.898546785454 1263675.4937427018
123.00252765284995 92767.25134094815 1855.3450268189636 0.0 3652.0943590808274 1263206.6680917535
124.00226746652248 92706.20745136487 1854.124149027298 0.0 3652.0943590808274 1263042.2903784085
125.00252765284995 92637.07455631149 1852.7414911262304 0.0 3649.377040492255 1262573.1927320056
126.00226746652248 92576.22521134971 1851.5245042269942 0.0 3649.377040492255 1262421.8858328166
127.00252765284995 92506.9820293519 1850.1396405870373 0.0 3646.5889180406784 1261951.946240718
128.00226746652248 92446.09567200977 1848.921913440195 0.0 3646.5889180406784 1261806.8985560436
129.00252765284995 92376.58225616468 1847.5316451232939 0.0 3643.813114636061 1261330.796372138
130.00226746652248 92315.61413764665 1846.3122827529335 0.0 3643.813114636061 1261194.6903175649
131.00252765284995 92246.40511469966 1844.9281022939933 0.0 3641.0019101082307 1260711.7151458983
132.00226746652248 92185.60179910986 1843.7120359821974 0.0 3641.0019101082307 1260564.798260647
133.00252765284995 92116.56733160824 1842.3313466321652 0.0 3638.166882698386 1260081.1781672053
134.00226746652248 92055.75159885401 1841.11503197708 0.0 3638.166882698386 1259924.0532091726
135.00252765284995 91986.42846574998 1839.728569315 0.0 3635.4297789730813 1259444.0627286518
136.00226746652248 91925.76060496848 1838.5152120993705 0.0 3635.4297789730813 1259286.9574084943
137.00252765284995 91857.05864393688 1837.1411728787377 0.0 3632.6921057239138 1258804.811074825
138.00226746652248 91795.84667814066 1835.9169335628133 0.0 3632.6921057239138 1258652.2628774534
139.00252765284995 91726.35178448739 1834.527035689748 0.0 3629.959547753026 1258179.883967474
140.00226746652248 91665.47436838067 1833.3094873676137 0.0 3629.959547753026 1258024.441390259
141.00252765284995 91595.80437328039 1831.916087465608 0.0 3627.160477714305 1257550.5604089769
142.00226746652248 91534.9176380572 1830.6983527611442 0.0 3627.160477714305 1257399.4666996985
143.00252765284995 91465.75338224758 1829.3150676449518 0.0 3624.3386971301607 1256924.5569615802
144.00226746652248 91404.85657948405 1828.0971315896813 0.0 3624.3386971301607 1256781.046835276
145.00252765284995 91335.63387566997 1826.712677513399 0.0 3621.634202243807 1256301.3444194684
146.00226746652248 91274.5290290533 1825.4905805810654 0.0 3621.634202243807 1256148.6208727085
147.00252765284995 91205.16712309922 1824.1033424619839 0.0 3618.9207075943045 1255677.029967275
148.00226746652248 91144.53002291959 1822.8906004583919 0.0 3618.9207075943045 1255525.3527396051
149.00252765284995 91075.63869717382 1821.5127739434765 0.0 3616.2010760993353 1255068.235721656
150.00226746652248 91014.84782513457 1820.2969565026913 0.0 3616.2010760993353 1254909.4848304274
151.00252765284995 90945.64468809498 1818.9128937618998 0.0 3613.4805280217042 1254447.2225821721
152.00226746652248 90884.78024495376 1817.695604899075 0.0 3613.4805280217042 1254305.4812496845
153.00252765284995 90815.92175028706 1816.3184350057409 0.0 3610.775424275595 1253841.6416596426
154.00226746652248 90754.54493414566 1815.090898682913 0.0 3610.775424275595 1253696.9038723144
155.00252765284995 90685.45971552783 1813.709194310556 0.0 3607.984810687831 1253221.6300971005
156.00226746652248 90624.55009102768 1812.4910018205533 0.0 3607.984810687831 1253076.6106208684
157.00252765284995 90555.14166747237 1811.1028333494478 0.0 3605.2282947384765 1252604.0214913727
158.00226746652248 90494.36166174251 1809.8872332348506 0.0 3605.2282947384765 1252450.2859263339
159.00252765284995 90424.96046597579 1808.4992093195165 0.0 3602.4126068885107 1251995.4258183914
160.00226746652248 90363.96788374984 1807.279357674997 0.0 3602.4126068885107 1251839.6605170213
161.00252765284995 90294.99196664452 1805.8998393328893 0.0 3599.675672774104 1251365.202629577
162.00226746652248 90233.99749645976 1804.6799499291947 0.0 3599.675672774104 1251213.1159615777
163.00252765284995 90164.86680108584 1803.2973360217163 0.0 3596.8879771974357 1250744.3488966627
164.00226746652248 90104.2439088044 1802.0848781760878 0.0 3596.8879771974357 1250600.1300890478
165.00252765284995 90035.08106694587 1800.7016213389172 0.0 3594.124468795638 1250119.5547007173
166.00226746652248 89974.01979633422 1799.4803959266849 0.0 3594.124468795638 1249985.3642040382
167.00252765284995 89904.88481948497 1798.0976963897 0.0 3591.3749035408673 1249517.195509196
168.00226746652248 89843.88017768624 1796.8776035537253 0.0 3591.3749035408673 1249374.9825924546
169.00252765284995 89774.80019172313 1795.4960038344634 0.0 3588.54744089529 1248916.4804852896
170.00226746652248 89714.01022537578 1794.2802045075161 0.0 3588.54744089529 1248777.4999355655
171.00252765284995 89644.67622024164 1792.893524404833 0.0 3585.7198802827666 1248306.1215469923
172.00226746652248 89583.89986426086 1791.6779972852175 0.0 3585.7198802827666 1248163.5552545683
173.00252765284995 89514.87992014637 1790.2975984029272 0.0 3582.963300873306 1247701.5727597468
174.00226746652248 89453.82455355913 1789.0764910711823 0.0 3582.963300873306 1247546.9136155583
175.00252765284995 89384.62941755963 1787.6925883511929 0.0 3580.220737189139 1247087.8665102425
176.00226746652248 89323.88272558304 1786.4776545116613 0.0 3580.220737189139 1246946.3154370142
177.00252765284995 89254.87547135186 1785.0975094270375 0.0 3577.5046871420254 1246473.493097607
178.00226746652248 89194.05754503261 1783.8811509006523 0.0 3577.5046871420254 1246324.1312798795
179.00252765284995 89124.91934061266 1782.4983868122533 0.0 3574.7125587857877 1245865.6740649103
180.00226746652248 89064.18435344126 1781.2836870688252 0.0 3574.7125587857877 1245705.8287321914
181.00252765284995 88995.0848043194 1779.9016960863876 0.0 3571.9507903817025 1245252.644078567
182.00226746652248 88934.33179426151 1778.6866358852299 0.0 3571.9507903817025 1245110.8388297711
183.00252765284995 88865.2372794731 1777.3047455894623 0.0 3569.2373869023268 1244664.831524709
184.00226746652248 88804.23185566964 1776.0846371133932 0.0 3569.2373869023268 1244522.2851243326
185.00252765284995 88734.79555290056 1774.695911058011 0.0 3566.439046438139 1244064.0546006057
186.00226746652248 88673.94022700221 1773.478804540044 0.0 3566.439046438139 1243924.05875578
187.00252765284995 88604.62553276909 1772.0925106553818 0.0 3563.7059308697594 1243454.5932353698
188.00226746652248 88543.67991189993 1770.8735982379987 0.0 3563.7059308697594 1243318.7142005288
189.00252765284995 88474.8465545094 1769.4969310901874 0.0 3560.9478719107533 1242864.3543530568
190.00226746652248 88413.46896810058 1768.2693793620115 0.0 3560.9478719107533 1242736.3339398296
191.00252765284995 88344.2523326841 1766.8850466536817 0.0 3558.2046864791987 1242270.0703821697
192.00226746652248 88283.17919511691 1765.6635839023375 0.0 3558.2046864791987 1242125.1151373503
193.00252765284995 88213.71590813699 1764.2743181627397 0.0 3555.408954512313 1241672.943743965
