#####################################################################
# Alchemist log file - simulation started at: 2024-05-07T20:58+0000 #
#####################################################################
#
# seed = 0.0, nodeCount = 50, surrogateFrequency = 10, scenario = monolithic
#
# The columns have the following meaning: 
# time BatteryLevel[sum] BatteryLevel[mean] BatteryLevel[min] BatteryLevel[max] BatteryLevel[variance] 
0.0 0.0 NaN NaN NaN NaN
7.868637324814243E-4 0.0 NaN NaN NaN NaN
1.0007868637324813 54934.484436477425 2034.6105346843487 0.0 3821.616136054668 1512110.3084896158
2.000786863732482 100813.09604034951 2016.2619208069907 0.0 3821.616136054668 1290753.9799457816
3.000786863732483 100740.97331504905 2014.8194663009806 0.0 3818.844810720445 1290488.3700512939
4.0007868637324835 100677.26593579217 2013.5453187158432 0.0 3818.844810720445 1290554.9949037912
5.00078686373248 100605.15246160743 2012.1030492321488 0.0 3816.0940852247263 1290279.3813186856
6.000786863732476 100541.45960089585 2010.829192017917 0.0 3816.0940852247263 1290329.5239732852
7.000786863732473 100469.42857302321 2009.3885714604642 0.0 3813.2617594922017 1290063.4577637813
8.00078686373247 100405.62501058595 2008.1125002117187 0.0 3813.2617594922017 1290107.9307291384
9.000786863732467 100333.66352045468 2006.6732704090941 0.0 3810.5210642458815 1289831.1213577103
10.000786863732463 100269.8572945313 2005.3971458906265 0.0 3810.5210642458815 1289881.9355669203
11.00078686373246 100197.6478813483 2003.952957626966 0.0 3807.7648038173293 1289595.1769245751
12.000786863732456 100133.95243896056 2002.6790487792118 0.0 3807.7648038173293 1289647.3811351277
13.000786863732452 100061.6910455967 2001.233820911934 0.0 3804.9351008830386 1289368.214088468
14.000786863732449 99997.78671694096 1999.9557343388192 0.0 3804.9351008830386 1289415.0897326688
15.000786863732445 99925.44209272043 1998.508841854409 0.0 3802.1147535621394 1289134.6433013824
16.000786863732444 99861.5993243352 1997.2319864867043 0.0 3802.1147535621394 1289197.7504042643
17.000786863732458 99789.87045146259 1995.797409029252 0.0 3799.281175271648 1288903.3316365692
18.000786863732472 99726.65152172747 1994.5330304345493 0.0 3799.281175271648 1288951.4379148986
19.000786863732486 99654.75648656784 1993.0951297313568 0.0 3796.446365124978 1288663.2070240362
20.0007868637325 99591.14099633439 1991.822819926688 0.0 3796.446365124978 1288717.9316638412
21.000786863732515 99519.3992720032 1990.3879854400639 0.0 3793.714984698248 1288449.9054179888
22.00078686373253 99455.46736557208 1989.109347311442 0.0 3793.714984698248 1288512.5967644446
23.000786863732543 99383.37888897526 1987.6675777795053 0.0 3790.933962887759 1288226.82542322
24.000786863732557 99319.96188869492 1986.3992377738978 0.0 3790.933962887759 1288290.5516123504
25.00078686373257 99247.79791248406 1984.955958249681 0.0 3788.2253101491865 1287996.6610803555
26.000786863732586 99186.38984774935 1983.7277969549868 0.0 3788.2253101491865 1287857.9609866436
27.0007868637326 99114.25332642805 1982.2850665285612 0.0 3785.405225230275 1287581.2613003252
28.000786863732614 99053.43215778639 1981.0686431557288 0.0 3785.405225230275 1287407.9168035153
29.00078686373263 98981.63267890544 1979.6326535781093 0.0 3782.6159448305375 1287118.9213192808
30.000786863732642 98920.70415913717 1978.4140831827428 0.0 3782.6159448305375 1286951.4656404338
31.000786863732657 98848.90993487154 1976.9781986974308 0.0 3779.8985133522538 1286674.108115874
32.00078686373267 98787.77599105262 1975.755519821053 0.0 3779.8985133522538 1286519.3823624384
33.000786863732685 98715.77515798657 1974.3155031597314 0.0 3777.097722998749 1286245.0081447975
34.0007868637327 98654.76053330557 1973.095210666111 0.0 3777.097722998749 1286080.1222512317
35.00078686373271 98582.9727339085 1971.65945467817 0.0 3774.3849216913804 1285788.2371352243
36.00078686373273 98521.847074177 1970.4369414835394 0.0 3774.3849216913804 1285619.673884466
37.00078686373274 98449.80211987591 1968.9960423975178 0.0 3771.6563714557906 1285339.5938522387
38.000786863732756 98389.26710049546 1967.7853420099088 0.0 3771.6563714557906 1285167.1701760339
39.00078686373277 98317.65125087295 1966.353025017458 0.0 3768.870522685389 1284896.007139002
40.000786863732785 98256.8993689073 1965.1379873781452 0.0 3768.870522685389 1284726.9660906207
41.0007868637328 98184.93884951338 1963.6987769902673 0.0 3766.047149530891 1284447.4878191154
42.00078686373281 98124.35885608975 1962.4871771217943 0.0 3766.047149530891 1284283.4793836866
43.00078686373283 98052.4383842615 1961.0487676852292 0.0 3763.3025625273 1284016.488240922
44.00078686373284 97991.3187866131 1959.826375732262 0.0 3763.3025625273 1283862.5607642648
