#####################################################################
# Alchemist log file - simulation started at: 2024-05-08T09:21+0000 #
#####################################################################
#
# seed = 1.0, nodeCount = 100, surrogateFrequency = 20, scenario = monolithic
#
# The columns have the following meaning: 
# time BatteryLevel[sum] BatteryLevel[mean] BatteryLevel[min] BatteryLevel[max] BatteryLevel[variance] MessagesExchanged[sum] MessagesExchanged[mean] MessagesExchanged[min] MessagesExchanged[max] MessagesExchanged[variance] 
0.0 0.0 NaN NaN NaN NaN 0.0 NaN NaN NaN NaN
8.338183334632542E-4 0.0 NaN NaN NaN NaN 0.0 NaN NaN NaN NaN
1.0008338183334635 103370.53908777364 1987.8949824571853 93.40329871316631 3682.677566759856 1133063.6306607882 1539.0 18.542168674698793 0.0 41.0 164.90978548339706
2.000833818333464 202515.62524437867 2025.156252443787 69.24093874875842 3904.077718071505 1261774.4409986443 1950.0 18.05555555555556 0.0 41.0 164.66978193146434
3.0008338183334606 202371.0952494108 2023.7109524941086 69.24093874875842 3904.077718071505 1261888.1747904187 1950.0 18.05555555555556 0.0 41.0 164.66978193146434
4.000833818333457 202238.2708359287 2022.3827083592869 66.44420496693678 3901.3579713343565 1261773.0301631235 1950.0 18.05555555555556 0.0 41.0 164.66978193146434
5.0008338183334535 202093.77136879982 2020.9377136879978 66.44420496693678 3901.3579713343565 1261886.209276036 1950.0 18.05555555555556 0.0 41.0 164.66978193146434
6.00083381833345 201960.66792333816 2019.6066792333809 63.70140829443541 3898.6488653577017 1261773.5931717616 1950.0 18.05555555555556 0.0 41.0 164.66978193146434
7.000833818333446 201816.88394640238 2018.1688394640232 63.70140829443541 3898.6488653577017 1261883.3463323156 1950.0 18.05555555555556 0.0 41.0 164.66978193146434
8.000833818333444 201683.87152695813 2016.838715269581 60.93234641791083 3895.889264243731 1261765.8331429888 1950.0 18.05555555555556 0.0 41.0 164.66978193146434
9.000833818333458 201540.25524848455 2015.4025524848453 60.93234641791083 3895.889264243731 1261878.610597652 1950.0 18.05555555555556 0.0 41.0 164.66978193146434
10.000833818333472 201407.077416713 2014.0707741671297 58.1059201789347 3893.150257812533 1261769.2561623119 1950.0 18.05555555555556 0.0 41.0 164.66978193146434
11.000833818333486 201263.6961396405 2012.6369613964043 58.1059201789347 3893.150257812533 1261868.3544425715 1950.0 18.05555555555556 0.0 41.0 164.66978193146434
12.0008338183335 201130.49165224883 2011.3049165224872 55.368123135350366 3890.434964062498 1261757.157269524 1950.0 18.05555555555556 0.0 41.0 164.66978193146434
13.000833818333515 200986.35464951035 2009.8635464951035 55.368123135350366 3890.434964062498 1261868.6735945335 1950.0 18.05555555555556 0.0 41.0 164.66978193146434
14.000833818333529 200853.56417480388 2008.5356417480384 52.552640359834214 3887.657407022905 1261755.069571727 1950.0 18.05555555555556 0.0 41.0 164.66978193146434
15.000833818333543 200708.887615828 2007.0888761582798 52.552640359834214 3887.657407022905 1261863.6654417908 1950.0 18.05555555555556 0.0 41.0 164.66978193146434
16.000833818333557 200576.1851156542 2005.7618511565424 49.7518893955303 3884.8807513639845 1261760.7327715058 1950.0 18.05555555555556 0.0 41.0 164.66978193146434
17.00083381833357 200431.94093982264 2004.319409398227 49.7518893955303 3884.8807513639845 1261884.5943971882 1950.0 18.05555555555556 0.0 41.0 164.66978193146434
18.000833818333586 200299.3272968746 2002.9932729687462 46.94007910968604 3882.148810800698 1261766.9045642447 1950.0 18.05555555555556 0.0 41.0 164.66978193146434
19.0008338183336 200154.97315447748 2001.5497315447747 46.94007910968604 3882.148810800698 1261878.5887418275 1950.0 18.05555555555556 0.0 41.0 164.66978193146434
20.000833818333614 200022.2386699078 2000.2223866990773 44.150067025145525 3879.4098822429696 1261763.741478787 1950.0 18.05555555555556 0.0 41.0 164.66978193146434
21.00083381833363 199878.5815968099 1998.7858159680993 44.150067025145525 3879.4098822429696 1261871.8785367154 1950.0 18.05555555555556 0.0 41.0 164.66978193146434
22.000833818333643 199745.73803891308 1997.457380389131 41.33522418100708 3876.6492735360885 1261758.5015475783 1949.0 18.04629629629629 0.0 41.0 164.6426964347525
23.000833818333657 199601.45818763674 1996.0145818763683 41.33522418100708 3876.6492735360885 1261860.2391863398 1948.0 18.037037037037038 0.0 41.0 164.4098303911388
24.00083381833367 199468.24501174502 1994.682450117451 38.53299300430877 3873.9158300318127 1261759.4737928521 1946.0 18.018518518518512 0.0 41.0 164.35479404638278
25.000833818333685 199324.5188860967 1993.2451888609676 38.53299300430877 3873.9158300318127 1261871.4621673834 1945.0 18.009259259259252 0.0 41.0 164.1961751471097
26.0008338183337 199191.38998752236 1991.913899875224 35.771013014369885 3871.1519299995234 1261768.7076755133 1944.0 18.0 0.0 41.0 164.20560747663552
27.000833818333714 199048.07195102124 1990.480719510212 35.771013014369885 3871.1519299995234 1261868.1566536203 1944.0 18.0 0.0 41.0 164.20560747663552
28.000833818333728 198915.23983853875 1989.152398385388 33.02839772628678 3868.3587124452647 1261751.4756659057 1944.0 18.0 0.0 41.0 164.20560747663552
