#####################################################################
# Alchemist log file - simulation started at: 2024-05-08T09:21+0000 #
#####################################################################
#
# seed = 2.0, nodeCount = 200, surrogateFrequency = 1, scenario = monolithic
#
# The columns have the following meaning: 
# time BatteryLevel[sum] BatteryLevel[mean] BatteryLevel[min] BatteryLevel[max] BatteryLevel[variance] MessagesExchanged[sum] MessagesExchanged[mean] MessagesExchanged[min] MessagesExchanged[max] MessagesExchanged[variance] 
0.0 0.0 NaN NaN NaN NaN 0.0 NaN NaN NaN NaN
5.33704280052838E-4 0.0 NaN NaN NaN NaN 0.0 NaN NaN NaN NaN
1.0028701057042984 224384.45222834413 1968.2846686696862 31.475746107502246 3986.657576002968 1406669.4751632335 5925.0 38.47402597402599 0.0 75.0 593.7150072150073
2.000533704280053 414658.64498164976 2073.293224908248 31.475746107502246 3986.657576002968 1395000.9385617133 8272.0 39.76923076923077 0.0 75.0 560.8353771832033
3.0028701057042984 414343.28778533643 2071.716438926682 28.640751323972566 3983.9408929312362 1395338.4831469364 8272.0 39.76923076923077 0.0 75.0 560.8353771832033
4.000533704280053 414105.39858730393 2070.526992936521 28.640751323972566 3983.9408929312362 1395004.7266743018 8272.0 39.76923076923077 0.0 75.0 560.8353771832033
5.002870105704298 413789.4411646593 2068.9472058232977 25.895588123464847 3981.1773870942943 1395336.9014938993 8272.0 39.76923076923077 0.0 75.0 560.8353771832033
6.000533704280053 413550.96457618184 2067.7548228809083 25.895588123464847 3981.1773870942943 1394998.7570465158 8272.0 39.76923076923077 0.0 75.0 560.8353771832033
7.002870105704298 413235.0976266225 2066.1754881331103 23.132622539347224 3978.453631500493 1395338.6590047884 8272.0 39.76923076923077 0.0 75.0 560.8353771832033
8.000533704280052 412996.71261315094 2064.983563065754 23.132622539347224 3978.453631500493 1394996.2313649077 8272.0 39.76923076923077 0.0 75.0 560.8353771832033
9.002870105704298 412682.1266591068 2063.410633295533 20.38348345200991 3975.740945053261 1395331.3074901407 8272.0 39.76923076923077 0.0 75.0 560.8353771832033
10.000533704280052 412444.09866912034 2062.2204933456005 20.38348345200991 3975.740945053261 1395001.0277056587 8272.0 39.76923076923077 0.0 75.0 560.8353771832033
11.002870105704298 412127.8758220732 2060.639379110366 17.659491601200457 3973.018959987172 1395336.7229409711 8272.0 39.76923076923077 0.0 75.0 560.8353771832033
12.000533704280052 411889.66984711535 2059.4483492355776 17.659491601200457 3973.018959987172 1395006.7192757102 8272.0 39.76923076923077 0.0 75.0 560.8353771832033
13.002870105704298 411573.8794589558 2057.8693972947804 14.843696440519064 3970.187348774886 1395345.9403736086 8272.0 39.76923076923077 0.0 75.0 560.8353771832033
14.000533704280052 411335.55372029473 2056.6777686014734 14.843696440519064 3970.187348774886 1395008.855069317 8272.0 39.76923076923077 0.0 75.0 560.8353771832033
