#####################################################################
# Alchemist log file - simulation started at: 2024-05-07T13:18+0000 #
#####################################################################
#
# seed = 1.0, nodeCount = 200, surrogateFrequency = 1, scenario = monolithic
#
# The columns have the following meaning: 
# time potential[sum] RegionCount 
0.0 0.0 1.0
0.004376406569470692 0.0 1.0
1.0021679197000952 63521.292156118085 27.0
2.0043764065694707 115612.09517858706 31.0
3.0021679197000952 121240.03701546011 31.0
4.00437640656947 130256.45859811129 28.0
5.002167919700096 140230.85704032663 27.0
6.00437640656947 142606.72894224338 28.0
7.002167919700096 148549.4323789538 28.0
8.00437640656947 151057.57880606654 28.0
9.002167919700096 154730.12255195578 25.0
10.00437640656947 157108.6678715617 24.0
11.002167919700096 155786.6833222529 25.0
12.00437640656947 152564.36726241416 25.0
13.002167919700096 154700.7552309722 23.0
14.00437640656947 153010.34099356056 23.0
15.002167919700096 151455.39417132657 20.0
16.00437640656947 154082.85859861664 20.0
17.002167919700096 158561.61475456838 20.0
18.00437640656947 161421.96111072728 21.0
19.002167919700096 164392.93149187352 21.0
20.00437640656947 168256.7216460329 21.0
21.002167919700096 171349.29553697555 21.0
22.00437640656947 173361.903980866 21.0
23.002167919700096 174924.23129496424 19.0
24.00437640656947 176296.4646813717 18.0
25.002167919700096 177588.22822898888 18.0
26.00437640656947 178682.41439993063 18.0
27.002167919700096 179761.25402868172 18.0
28.00437640656947 180639.70522392562 18.0
29.002167919700096 181559.29745283662 18.0
30.00437640656947 182383.71226219606 18.0
31.002167919700096 183227.65142118206 17.0
32.00437640656947 183984.3084155554 17.0
33.0021679197001 184728.26833313215 17.0
34.00437640656947 185470.583506816 17.0
35.0021679197001 186174.56784718804 17.0
36.00437640656947 186926.8710897234 17.0
37.0021679197001 187580.6482648734 17.0
38.00437640656947 188331.51277423478 17.0
39.0021679197001 188968.93772597992 17.0
40.00437640656947 189685.8795711101 17.0
41.0021679197001 190317.43435868985 17.0
42.00437640656947 191015.28241440773 17.0
43.0021679197001 191621.37387075165 17.0
44.00437640656947 192266.5163864462 17.0
45.0021679197001 192820.87144310542 17.0
46.00437640656947 193431.59190872085 17.0
47.0021679197001 193975.7690417731 17.0
48.00437640656947 194587.4434783388 17.0
49.0021679197001 195096.87982712785 17.0
50.00437640656947 195676.52792352415 17.0
51.0021679197001 196085.19928688335 17.0
52.00437640656947 196587.11703087468 16.0
53.0021679197001 196871.72974168928 16.0
54.00437640656947 197340.41782062934 16.0
55.0021679197001 197643.20041228755 16.0
56.00437640656947 198116.90420783428 16.0
57.0021679197001 198414.3883815572 16.0
58.00437640656947 198870.94999590254 16.0
59.0021679197001 199143.30029153835 16.0
60.00437640656947 199541.1116072963 16.0
61.0021679197001 199803.01869181806 16.0
62.00437640656947 200197.66238893743 16.0
63.0021679197001 200459.39579084766 16.0
64.00437640656946 200852.20294521595 16.0
65.0021679197001 201117.57818865115 16.0
66.00437640656946 201509.62247869186 16.0
67.0021679197001 201771.43022172002 16.0
68.00437640656946 202163.8879909689 16.0
69.0021679197001 202430.0826076301 16.0
70.00437640656946 202814.3635911256 16.0
71.0021679197001 203089.25603502538 16.0
72.00437640656946 203476.0599494245 16.0
73.0021679197001 203749.86644924775 16.0
74.00437640656946 204145.0128379264 16.0
75.0021679197001 204434.48396285487 16.0
76.00437640656946 204862.48636437597 16.0
77.0021679197001 205198.62304959568 16.0
78.00437640656946 205605.97016127288 16.0
79.0021679197001 205938.6053924551 16.0
80.00437640656946 206312.8953934887 16.0
81.0021679197001 206599.49553550596 16.0
82.00437640656946 206949.24245938382 16.0
83.0021679197001 207227.4329390205 16.0
84.00437640656946 207603.9536782631 16.0
85.0021679197001 207917.49586768952 16.0
86.00437640656946 208290.19405272242 16.0
87.0021679197001 208609.77392554109 16.0
88.00437640656946 208968.2322316493 16.0
89.0021679197001 209275.2281464204 16.0
90.00437640656946 209624.1198458271 16.0
91.0021679197001 209916.35033205137 16.0
92.00437640656946 210265.2252630635 16.0
93.0021679197001 210566.85636467885 16.0
94.00437640656946 210935.05617504366 16.0
95.0021679197001 211235.60812851798 16.0
96.00437640656946 211625.29150321276 16.0
97.0021679197001 211936.5848745537 16.0
98.00437640656946 212339.08245310604 16.0
99.0021679197001 212638.19760004466 16.0
100.00437640656946 213078.39941343418 16.0
101.0021679197001 213374.40224686847 16.0
102.00437640656946 213854.75183047206 16.0
103.0021679197001 214164.2727872685 16.0
104.00437640656946 214679.2340973312 16.0
105.0021679197001 215001.90792937632 16.0
106.00437640656946 215543.13495883296 16.0
107.0021679197001 215880.51261021235 16.0
108.00437640656946 216392.63805757777 16.0
109.0021679197001 216722.4084112883 15.0
110.00437640656946 217142.08129194978 15.0
111.0021679197001 217435.5264551826 15.0
112.00437640656946 217884.89878773075 15.0
113.0021679197001 218106.815168167 15.0
114.00437640656946 218439.69474516204 15.0
115.0021679197001 218663.01848223276 15.0
116.00437640656946 218817.7519571731 15.0
117.0021679197001 218921.52670100948 14.0
118.00437640656946 218959.83998531286 14.0
119.0021679197001 219020.51444613872 14.0
120.00437640656946 218873.33850854757 14.0
121.0021679197001 218931.77603056424 14.0
122.00437640656946 218954.4115722832 14.0
123.0021679197001 219011.87411784558 14.0
124.00437640656946 219027.0457935267 14.0
125.0021679197001 219077.17626074533 14.0
126.00437640656946 219084.23345738318 14.0
127.0021679197001 219106.2977398053 14.0
128.00437640656946 219126.51882946523 14.0
129.0021679197001 219175.17542852243 14.0
130.00437640656946 219211.84535451906 14.0
131.0021679197001 219260.75463824542 14.0
132.00437640656946 219296.05691853983 14.0
133.0021679197001 219348.77951963365 14.0
134.00437640656946 219397.76347200395 14.0
135.0021679197001 219476.03877970477 14.0
136.00437640656946 219507.44933051738 14.0
137.0021679197001 219575.46444093037 14.0
138.00437640656946 219606.1187095798 14.0
139.0021679197001 219674.52957832476 14.0
140.00437640656946 219706.59149797578 14.0
141.0021679197001 219776.1398372356 14.0
142.00437640656946 219812.34567365728 14.0
143.0021679197001 219890.8919685496 14.0
144.00437640656946 219927.60113802325 14.0
145.0021679197001 220010.9811370185 14.0
146.00437640656946 220077.9393161171 14.0
147.0021679197001 220172.1893399179 14.0
148.00437640656946 220249.8782421521 14.0
149.0021679197001 220352.56730806376 14.0
150.00437640656946 220386.57378384747 14.0
151.0021679197001 220463.3728162481 14.0
152.00437640656946 220478.5339396636 14.0
153.0021679197001 220550.91678225328 14.0
154.00437640656946 220566.26797074394 14.0
155.0021679197001 220628.67130618487 14.0
156.00437640656946 220612.6129377986 14.0
157.0021679197001 220637.50454471022 14.0
158.00437640656946 220613.2418414902 14.0
159.0021679197001 220635.46813645182 14.0
160.00437640656946 220614.97031022044 14.0
161.0021679197001 220639.6007313819 14.0
162.00437640656946 220626.3095457007 14.0
163.0021679197001 220650.0708347361 14.0
164.00437640656946 220643.0747326438 14.0
165.0021679197001 220663.91278809262 14.0
166.00437640656946 220659.28205756503 14.0
167.0021679197001 220655.5629402714 14.0
168.00437640656946 220648.50638796488 14.0
169.0021679197001 220616.48760756126 14.0
170.00437640656946 220589.9215235849 14.0
171.0021679197001 220542.7539632647 14.0
172.00437640656946 220494.100420414 14.0
173.0021679197001 220438.7433681818 14.0
174.00437640656946 220373.2964500038 14.0
175.0021679197001 220359.12804087898 14.0
176.00437640656946 220305.44738801333 14.0
177.0021679197001 220289.62888527827 13.0
178.00437640656946 220235.42652892222 13.0
179.0021679197001 220220.07156109504 13.0
180.00437640656946 220193.9922541876 13.0
181.0021679197001 220189.4173144698 13.0
182.00437640656946 220186.35928552132 13.0
183.0021679197001 220198.37957154893 13.0
184.00437640656946 220194.73416474427 13.0
185.0021679197001 220201.5671770891 13.0
186.00437640656946 220186.8645070903 13.0
187.0021679197001 220202.1719440847 13.0
188.00437640656946 220193.1534759861 13.0
189.0021679197001 220234.5235631925 13.0
190.00437640656946 220228.53384540242 13.0
191.0021679197001 220274.19578207433 13.0
192.00437640656946 220283.01814372124 13.0
193.0021679197001 220324.42160745928 13.0
194.00437640656946 220339.64576625437 13.0
195.0021679197001 220379.39592910482 13.0
196.00437640656946 220395.72705597623 13.0
197.0021679197001 220416.48846396914 13.0
198.00437640656946 220416.9156656326 13.0
199.0021679197001 220399.1910572233 13.0
200.00437640656946 220449.58596666288 13.0
201.0021679197001 220463.3793230323 13.0
202.00437640656946 220511.8327159389 13.0
203.0021679197001 220512.4629187174 13.0
204.00437640656946 220511.02876714198 13.0
205.0021679197001 220500.09870573826 13.0
206.00437640656946 220464.7028846719 13.0
207.0021679197001 220427.67038224716 13.0
208.00437640656946 220393.40672895388 13.0
209.0021679197001 220360.0230995431 13.0
210.00437640656946 220324.8717640455 13.0
211.0021679197001 220307.99034306005 13.0
212.00437640656946 220267.9645350358 13.0
213.0021679197001 220231.71653091462 13.0
214.00437640656946 220184.82137086013 13.0
215.0021679197001 220132.82298683608 13.0
216.00437640656946 220059.68826523883 13.0
217.0021679197001 220003.56982569242 13.0
218.00437640656946 219923.84973305036 13.0
219.0021679197001 219825.5126513242 13.0
