#####################################################################
# Alchemist log file - simulation started at: 2024-05-09T14:03+0000 #
#####################################################################
#
# seed = 2.0, nodeCount = 200, surrogateFrequency = 1, scenario = offloaded
#
# The columns have the following meaning: 
# time BatteryLevel[sum] BatteryLevel[mean] BatteryLevel[min] BatteryLevel[max] BatteryLevel[variance] MessagesExchanged[sum] MessagesExchanged[mean] MessagesExchanged[min] MessagesExchanged[max] MessagesExchanged[variance] 
0.0 0.0 NaN NaN NaN NaN 0.0 NaN NaN NaN NaN
5.33704280052838E-4 0.0 NaN NaN NaN NaN 0.0 NaN NaN NaN NaN
1.0028701057042984 224384.45222834413 1968.2846686696862 31.475746107502246 3986.657576002968 1406669.4751632335 5925.0 38.47402597402599 0.0 75.0 593.7150072150073
2.000533704280053 414658.64498164976 2073.293224908248 31.475746107502246 3986.657576002968 1395000.9385617133 8272.0 39.76923076923077 0.0 75.0 560.8353771832033
3.0028701057042984 414393.1070207897 2071.9655351039482 30.048519587306874 3983.8208467934733 1394588.9077228087 8283.0 39.8221153846154 0.0 75.0 556.9585423634335
4.000533704280053 414184.6325725154 2070.9231628625766 30.048519587306874 3983.8208467934733 1393813.3375308975 8288.0 39.84615384615384 0.0 75.0 555.45447788926
5.002870105704298 413918.202376754 2069.5910118837696 28.64942675632541 3981.0009514001335 1393411.0251250046 8289.0 39.85096153846153 0.0 75.0 555.1902406168714
6.000533704280053 413709.6922819427 2068.5484614097136 28.64942675632541 3981.0009514001335 1392631.534249473 8289.0 39.85096153846153 0.0 75.0 555.1902406168714
7.002870105704298 413444.0447636241 2067.2202238181208 27.222506755308196 3978.260810899946 1392219.3295441268 8289.0 39.85096153846153 0.0 75.0 555.1902406168714
8.000533704280052 413235.49872677185 2066.177493633859 27.222506755308196 3978.260810899946 1391449.4323267096 8289.0 39.85096153846153 0.0 75.0 555.1902406168714
9.002870105704298 412972.0570213175 2064.860285106586 25.853351142892354 3975.4646474045358 1391029.7345422893 8289.0 39.85096153846153 0.0 75.0 555.1902406168714
10.000533704280052 412763.7378749857 2063.8186893749275 25.853351142892354 3975.4646474045358 1390257.6084874216 8289.0 39.85096153846153 0.0 75.0 555.1902406168714
11.002870105704298 412499.42113316245 2062.4971056658123 24.451960067045125 3972.6692181840026 1389841.1961524023 8289.0 39.85096153846153 0.0 75.0 555.1902406168714
12.000533704280052 412291.32605469186 2061.4566302734606 24.451960067045125 3972.6692181840026 1389057.1695989536 8289.0 39.85096153846153 0.0 75.0 555.1902406168714
13.002870105704298 412026.4548039247 2060.1322740196247 22.9793749560653 3969.8598736471076 1388626.6319661865 8289.0 39.85096153846153 0.0 75.0 555.1902406168714
