#####################################################################
# Alchemist log file - simulation started at: 2024-05-07T20:58+0000 #
#####################################################################
#
# seed = 1.0, nodeCount = 100, surrogateFrequency = 1, scenario = monolithic
#
# The columns have the following meaning: 
# time BatteryLevel[sum] BatteryLevel[mean] BatteryLevel[min] BatteryLevel[max] BatteryLevel[variance] 
0.0 0.0 NaN NaN NaN NaN
0.004376406569470692 0.0 NaN NaN NaN NaN
1.003797505013635 103363.83195599137 1987.7659991536802 93.17642364045597 3682.7536427539853 1132609.628079696
2.0043764065694707 202509.1898643428 2025.0918986434276 69.34514890653068 3904.240833677977 1261551.3625914257
3.003797505013635 202365.15672603835 2023.651567260384 69.34514890653068 3904.240833677977 1261661.9800499498
4.00437640656947 202232.1721617282 2022.3217216172825 66.62649337423217 3901.4166941065823 1261542.173032025
5.003797505013635 202088.5413426066 2020.885413426066 66.62649337423217 3901.4166941065823 1261648.963231321
6.00437640656947 201955.08839489036 2019.550883948904 63.84982586050286 3898.695617066217 1261530.3208860434
7.003797505013635 201811.0265890359 2018.1102658903599 63.84982586050286 3898.695617066217 1261639.896422614
8.00437640656947 201678.89492889828 2016.7889492889833 61.07593132940482 3895.8786768699506 1261534.8006502467
9.003797505013635 201535.48554072826 2015.3548554072827 61.07593132940482 3895.8786768699506 1261647.0179375967
10.00437640656947 201402.14165352448 2014.021416535245 58.36108145801838 3893.1462718376715 1261543.9624274524
11.003797505013635 201257.76585984637 2012.5776585984643 58.36108145801838 3893.1462718376715 1261665.457109928
12.00437640656947 201124.55791957004 2011.2455791957007 55.59825366791516 3890.3297528011167 1261556.134868867
13.003797505013635 200980.2445524255 2009.8024455242555 55.59825366791516 3890.3297528011167 1261668.0271300783
14.00437640656947 200846.82524016555 2008.468252401656 52.79408689653349 3887.5996723795274 1261560.9757454097
15.003797505013635 200702.72958637873 2007.0272958637884 52.79408689653349 3887.5996723795274 1261663.9067896523
16.00437640656947 200569.62117134387 2005.6962117134399 49.970975467795256 3884.827251196244 1261533.020849721
17.003797505013637 200425.50994070014 2004.2550994070025 49.970975467795256 3884.827251196244 1261638.9036954911
18.00437640656947 200293.02853028613 2002.9302853028623 47.137387292751924 3882.0816193514493 1261528.5093468206
19.003797505013637 200148.96664114113 2001.4896664114112 47.137387292751924 3882.0816193514493 1261643.301146765
20.00437640656947 200016.08548187817 2000.1608548187821 44.37441579406942 3879.302957082749 1261530.0767684951
21.003797505013637 199871.8705651514 1998.7187056515154 44.37441579406942 3879.302957082749 1261651.7524419494
22.00437640656947 199738.81823729217 1997.3881823729225 41.66324520315439 3876.570500344173 1261540.3668645984
23.003797505013637 199594.9064120965 1995.9490641209645 41.66324520315439 3876.570500344173 1261653.345122349
24.00437640656947 199462.15055831717 1994.621505583171 38.87398299183118 3873.810504124458 1261549.9937108436
25.003797505013637 199317.9644863162 1993.1796448631612 38.87398299183118 3873.810504124458 1261661.9911367607
26.00437640656947 199184.2963738585 1991.8429637385843 36.11590478929467 3871.08264812723 1261558.5002381476
27.003797505013637 199040.48568754867 1990.4048568754865 36.11590478929467 3871.08264812723 1261664.500888956
28.00437640656947 198907.61075139043 1989.0761075139048 33.2994329446744 3868.3402612066698 1261554.4746425387
29.003797505013637 198763.6925594334 1987.6369255943348 33.2994329446744 3868.3402612066698 1261662.2648400113
30.00437640656947 198630.615495381 1986.3061549538095 30.549215774183203 3865.5538055542547 1261558.1168998098
31.003797505013637 198486.0718218392 1984.8607182183914 30.549215774183203 3865.5538055542547 1261673.852420931
32.00437640656947 198352.60292461826 1983.5260292461835 27.805007490075784 3862.731554599015 1261558.7085083541
33.00379750501364 198208.51478157289 1982.0851478157294 27.805007490075784 3862.731554599015 1261651.2036894865
34.00437640656947 198075.44114416715 1980.7544114416712 25.040071245984993 3859.993238640456 1261545.7810983008
35.00379750501364 197931.3359693552 1979.3133596935515 25.040071245984993 3859.993238640456 1261653.0106138932
36.00437640656947 197798.57355183232 1977.9857355183235 22.22542086415539 3857.2220490035515 1261546.2568770952
37.00379750501364 197653.8997658919 1976.5389976589188 22.22542086415539 3857.2220490035515 1261656.5982184845
