#####################################################################
# Alchemist log file - simulation started at: 2024-05-07T13:20+0000 #
#####################################################################
#
# seed = 0.0, nodeCount = 100, surrogateFrequency = 20, scenario = offloaded
#
# The columns have the following meaning: 
# time potential[sum] RegionCount 
0.0 0.0 1.0
0.0022674665224906576 0.0 1.0
1.0025276528499534 22281.14175500809 23.0
2.0022674665224907 46433.326225275465 37.0
3.0025276528499534 57434.355579679206 31.0
4.002267466522491 61888.12363086591 30.0
5.002527652849953 62863.55416652786 30.0
6.002267466522491 63302.481466239966 24.0
7.002527652849953 64503.53026860214 25.0
8.00226746652249 64844.40206591548 26.0
9.002527652849952 66056.38759180604 26.0
10.00226746652249 67320.94768881294 25.0
11.002527652849952 68422.57765849975 22.0
12.00226746652249 68070.80886140518 22.0
13.002527652849952 69257.06112476754 22.0
14.00226746652249 70111.23575726459 22.0
15.002527652849952 71958.41370292265 21.0
16.00226746652249 73062.8822802723 21.0
17.002527652849952 73734.82237256994 21.0
18.00226746652249 74438.07106177011 21.0
19.002527652849952 75406.34684253152 21.0
20.00226746652249 75840.91685001667 21.0
21.002527652849952 76891.68147839258 19.0
22.00226746652249 77412.5712381648 18.0
23.002527652849952 77549.0640266724 18.0
24.00226746652249 77980.61389502419 18.0
25.002527652849952 78559.8095659971 18.0
26.00226746652249 78646.43977652829 17.0
27.002527652849952 79355.95536296151 17.0
28.00226746652249 79399.19087382905 17.0
29.002527652849952 79514.2016558254 17.0
30.00226746652249 79871.22107392224 17.0
31.002527652849952 80336.37938866334 17.0
32.00226746652249 80374.79953768433 17.0
33.00252765284995 80899.229040357 17.0
34.00226746652249 80944.11570052797 17.0
35.00252765284995 81088.48476491103 17.0
36.00226746652249 81428.77267367751 17.0
37.00252765284995 81866.24604915098 17.0
38.00226746652249 81904.18068335814 17.0
39.00252765284995 82431.2014187359 17.0
40.00226746652249 82477.86326584434 17.0
41.00252765284995 82537.14613335118 17.0
42.00226746652249 82857.00091209469 17.0
43.00252765284995 83245.19599843603 17.0
44.00226746652249 83254.99016136666 17.0
45.00252765284995 83618.6124477179 17.0
46.00226746652249 83641.08020182072 17.0
47.00252765284995 83633.29703267354 17.0
48.00226746652249 83793.18381117312 16.0
49.00252765284995 83708.49447970341 16.0
50.00226746652249 83665.25126906898 16.0
51.00252765284995 83012.87556290998 16.0
52.00226746652249 82468.34570256474 16.0
53.00252765284995 82716.39294164075 16.0
54.00226746652249 82828.54007957435 16.0
55.00252765284995 83052.88013758896 16.0
56.00226746652249 82964.40059016683 16.0
57.00252765284995 83574.00309402702 15.0
58.00226746652249 83581.74683298661 15.0
59.00252765284995 83496.91576145541 15.0
60.00226746652249 83589.98235021358 15.0
61.00252765284995 83783.83218381969 15.0
62.00226746652249 83690.08345635967 15.0
63.00252765284995 83945.03941670601 15.0
64.00226746652248 83959.6402856713 15.0
65.00252765284995 83906.95092435468 15.0
66.00226746652248 84003.34964266756 15.0
67.00252765284995 84171.0508196942 15.0
68.00226746652248 84079.63027384583 15.0
69.00252765284995 84335.68610897311 15.0
70.00226746652248 84343.6739361773 15.0
71.00252765284995 84320.71274248311 15.0
72.00226746652248 84415.34416865741 15.0
73.00252765284995 84552.17444675267 15.0
74.00226746652248 84476.49996313994 15.0
75.00252765284995 84722.38973488922 15.0
76.00226746652248 84789.5368659733 15.0
77.00252765284995 84770.45164265152 15.0
78.00226746652248 84922.93563224273 15.0
79.00252765284995 85009.88127028513 15.0
80.00226746652248 84911.28672022586 15.0
81.00252765284995 85143.08859348489 15.0
82.00226746652248 85186.25430905442 15.0
83.00252765284995 85182.54724434702 15.0
84.00226746652248 85329.78218194243 15.0
85.00252765284995 85377.42283568272 15.0
86.00226746652248 85327.33779542279 15.0
87.00252765284995 85522.15878268395 15.0
88.00226746652248 85565.33425220971 15.0
89.00252765284995 85542.31623560096 15.0
90.00226746652248 85653.12185608521 15.0
91.00252765284995 85673.48810709751 15.0
92.00226746652248 85591.39673029639 15.0
93.00252765284995 85785.18155441669 15.0
94.00226746652248 85797.68716331218 15.0
95.00252765284995 85773.55732063363 14.0
96.00226746652248 85893.4266063558 14.0
97.00252765284995 85890.88285662593 14.0
98.00226746652248 85803.6636931553 14.0
99.00252765284995 86000.09283404864 14.0
100.00226746652248 85979.1186887243 14.0
101.00252765284995 85965.1170150011 14.0
102.00226746652248 86058.76388705721 14.0
103.00252765284995 86068.14192421809 14.0
104.00226746652248 85968.11716637506 14.0
105.00252765284995 86173.25040276711 14.0
106.00226746652248 86140.17121993384 14.0
107.00252765284995 86135.31649046084 14.0
108.00226746652248 86228.70956900218 14.0
109.00252765284995 86256.3557681435 14.0
110.00226746652248 86162.4285341495 14.0
111.00252765284995 86373.64014006099 14.0
112.00226746652248 86354.21221636332 14.0
113.00252765284995 86347.83287535206 14.0
114.00226746652248 86456.89806764128 14.0
115.00252765284995 86489.01829283315 14.0
116.00226746652248 86413.91125731809 14.0
117.00252765284995 86607.03165746137 14.0
118.00226746652248 86607.94284444643 14.0
119.00252765284995 86609.58642910956 14.0
120.00226746652248 86541.10947178974 14.0
121.00252765284995 86576.5315923036 14.0
122.00226746652248 86496.22850429354 14.0
123.00252765284995 86688.43589924215 14.0
124.00226746652248 86678.83286425131 14.0
125.00252765284995 86676.9221720708 14.0
126.00226746652248 86776.42956992192 14.0
127.00252765284995 86778.71299102365 14.0
128.00226746652248 86703.84322621347 14.0
129.00252765284995 86883.66743089516 14.0
130.00226746652248 86892.40880384376 14.0
131.00252765284995 86879.72897846594 14.0
132.00226746652248 87005.95113414677 14.0
133.00252765284995 87025.68631929615 14.0
134.00226746652248 86980.33742895056 14.0
135.00252765284995 87151.15101560227 14.0
136.00226746652248 87178.22131046186 14.0
137.00252765284995 87144.45257667014 14.0
138.00226746652248 87282.44253916986 14.0
139.00252765284995 87286.5291087139 14.0
140.00226746652248 87236.5878033381 14.0
141.00252765284995 87400.4008665365 14.0
142.00226746652248 87420.83633784021 14.0
143.00252765284995 87396.13667422933 14.0
144.00226746652248 87534.84142284722 14.0
145.00252765284995 87545.72095208998 14.0
146.00226746652248 87494.34278084211 14.0
147.00252765284995 87661.5768240612 14.0
148.00226746652248 87676.92031000656 14.0
149.00252765284995 87644.0189682641 14.0
150.00226746652248 87778.42015402626 14.0
151.00252765284995 87784.51469734099 14.0
152.00226746652248 87713.27727213927 14.0
153.00252765284995 87880.5441637791 14.0
154.00226746652248 87883.78385110696 14.0
155.00252765284995 87861.85854966052 14.0
156.00226746652248 87959.08324913561 14.0
157.00252765284995 87975.33768338677 14.0
158.00226746652248 87883.93164318887 14.0
159.00252765284995 88060.04249189742 14.0
160.00226746652248 88039.32983971109 14.0
161.00252765284995 88024.70510193391 14.0
162.00226746652248 88127.53130311283 14.0
163.00252765284995 88148.60926157696 14.0
164.00226746652248 88071.22327108288 14.0
165.00252765284995 88252.03888996526 14.0
166.00226746652248 88247.22199230026 14.0
167.00252765284995 88229.60782972921 14.0
168.00226746652248 88675.5512577354 14.0
169.00252765284995 88690.3859309833 14.0
170.00226746652248 88820.00893293454 14.0
171.00252765284995 89481.17225755056 14.0
172.00226746652248 89683.03568679983 14.0
173.00252765284995 89759.2045015136 14.0
174.00226746652248 90330.65124328862 14.0
175.00252765284995 90620.10304852534 14.0
176.00226746652248 90622.89976435855 14.0
177.00252765284995 91129.86390418705 14.0
178.00226746652248 91391.66069952858 14.0
179.00252765284995 91484.61349111568 14.0
180.00226746652248 92027.62416938943 14.0
181.00252765284995 92221.4647010951 14.0
182.00226746652248 92228.45586683591 14.0
183.00252765284995 92528.61216357155 13.0
184.00226746652248 92687.19748174357 13.0
185.00252765284995 92711.51644171361 13.0
186.00226746652248 93071.00533209424 13.0
187.00252765284995 93179.0934293959 13.0
188.00226746652248 93170.22049393322 13.0
189.00252765284995 93352.70235735308 13.0
190.00226746652248 93423.02633502362 13.0
191.00252765284995 93434.88383523941 13.0
192.00226746652248 93463.65977278586 13.0
193.00252765284995 93528.09281114984 13.0
194.00226746652248 93504.77605545279 13.0
195.00252765284995 93548.21533027866 13.0
196.00226746652248 93558.53524057321 13.0
197.00252765284995 93551.245643319 13.0
198.00226746652248 93570.42386214944 13.0
199.00252765284995 93615.22359541758 13.0
200.00226746652248 93616.84797246769 13.0
201.00252765284995 93649.86609008741 13.0
202.00226746652248 93661.79651870104 13.0
203.00252765284995 93632.15868702375 13.0
204.00226746652248 93614.06710327846 13.0
205.00252765284995 93614.43067295707 13.0
206.00226746652248 93533.42432783743 13.0
207.00252765284995 93530.64902349681 13.0
208.00226746652248 92502.8653968215 13.0
209.00252765284995 92458.75665019451 13.0
210.00226746652248 91729.75864240537 13.0
211.00252765284995 89353.24509376545 13.0
212.00226746652248 87807.30697609937 13.0
213.00252765284995 87765.81151000709 13.0
214.00226746652248 87680.8193000151 13.0
215.00252765284995 87640.36085990991 13.0
216.00226746652248 87542.46619316438 13.0
217.00252765284995 87501.85436690971 13.0
218.00226746652248 87409.65241649761 13.0
219.00252765284995 87378.02587204149 13.0
220.00226746652248 87328.45148813029 13.0
221.00252765284995 87327.53572330982 13.0
222.00226746652248 87291.59760646183 13.0
223.00252765284995 87293.97694743794 13.0
224.00226746652248 87254.60071555965 13.0
225.00252765284995 87253.80109057244 13.0
226.00226746652248 87185.85415355986 13.0
227.00252765284995 87159.9373986965 13.0
228.00226746652248 87056.73789399267 13.0
229.00252765284995 87001.30845840048 13.0
230.00226746652248 86897.71390345757 13.0
231.00252765284995 86857.83176150502 13.0
232.00226746652248 86765.67913467203 13.0
233.00252765284995 86733.08170457503 13.0
234.00226746652248 86650.51434211424 13.0
235.00252765284995 86621.89864557417 13.0
236.00226746652248 86548.14948415042 13.0
237.00252765284995 86512.45942520586 13.0
238.00226746652248 86439.00187197761 13.0
239.00252765284995 86404.63582308903 13.0
240.00226746652248 86330.8594659479 13.0
241.00252765284995 86297.71868832315 13.0
242.00226746652248 86215.27299919043 13.0
243.00252765284995 86182.39275491174 13.0
244.00226746652248 86111.17804233597 13.0
245.00252765284995 86077.21898073638 13.0
246.00226746652248 86014.74440767581 13.0
247.00252765284995 85983.75336751108 13.0
248.00226746652248 85923.84512160289 13.0
249.00252765284995 85896.79076334678 13.0
250.00226746652248 85828.68094825059 13.0
251.00252765284995 87423.74993448508 13.0
252.00226746652248 87355.76109299553 13.0
253.00252765284995 87598.3701179316 13.0
254.00226746652248 88779.94875684852 13.0
255.00252765284995 87029.96755546815 14.0
256.0022674665225 87190.64921494194 14.0
